#timestamp x y z qx qy qz qw id
1716396138.863128 -9.574672 -0.395558 5.977173 0.069968 -0.026659 0.990354 0.116589 944
1716396139.863371 -9.102058 -0.406166 5.991766 0.003495 -0.012809 0.997724 -0.066106 945
1716396141.130510 -8.542803 -0.253618 6.016790 0.010849 -0.020359 0.992192 -0.122566 946
1716396142.264119 -8.044965 -0.131091 6.040313 0.006423 -0.034703 0.999354 -0.006809 947
1716396143.264362 -7.590528 -0.183501 6.056355 0.007673 -0.036175 0.991205 0.127067 948
1716396144.331376 -7.154757 -0.381798 6.061740 0.016589 -0.041915 0.960629 0.274154 949
1716396145.731676 -6.663782 -0.787631 6.059025 0.032391 -0.034712 0.954764 0.293550 950
1716396146.731900 -6.284174 -1.030717 6.058040 0.016140 -0.034257 0.958212 0.283541 951
1716396147.732079 -5.908009 -1.282852 6.057208 0.023590 -0.035911 0.952576 0.301252 952
1716396148.798525 -5.510466 -1.562080 6.057198 0.025191 -0.037845 0.945076 0.323674 953
1716396149.998733 -5.086187 -1.911577 6.052721 0.023176 -0.034905 0.935083 0.351943 954
1716396150.998897 -4.763286 -2.219856 6.051096 0.010950 -0.037266 0.900646 0.432813 955
1716396152.199027 -4.449048 -2.662868 6.040542 0.038141 -0.039219 0.902735 0.426705 956
1716396153.332645 -4.117815 -3.047607 6.037820 0.045422 -0.047637 0.916955 0.393524 957
1716396154.463848 -3.767562 -3.415025 6.031757 0.032682 -0.038540 0.899719 0.433535 959
1716396155.792216 -3.413990 -3.884552 6.018029 0.032560 -0.042593 0.873396 0.484052 960
1716396156.858624 -3.178205 -4.300673 6.012183 0.036238 -0.047305 0.845585 0.530505 961
1716396158.057959 -2.970961 -4.803163 6.000933 0.037253 -0.047202 0.805804 0.589121 962
1716396159.121627 -2.865579 -5.264185 5.986122 0.036010 -0.052756 0.758794 0.648191 963
1716396160.322281 -2.771633 -5.697554 5.977540 0.035108 -0.036726 0.799375 0.598681 964
1716396161.325278 -2.829071 -5.796645 5.975429 0.002220 -0.024405 0.864853 0.501427 965
1716396162.330203 -2.728177 -5.707147 5.981399 -0.002242 -0.028300 0.922505 0.384940 966
1716396163.464545 -2.784522 -5.797327 5.976037 -0.001763 -0.016207 0.969181 0.245810 967
1716396164.932366 -2.777461 -5.819677 5.976012 -0.006920 -0.014218 0.998160 0.058529 968
1716396165.998565 -2.762574 -5.812367 5.978681 -0.011644 -0.009659 0.996897 -0.077250 969
1716396167.128782 -2.779275 -5.715805 5.984361 -0.016360 -0.028132 0.975205 -0.218899 970
1716396168.130761 -2.750309 -5.788796 5.980886 -0.018420 -0.012830 0.936446 -0.350092 971
1716396169.130994 -2.736907 -5.787364 5.984169 -0.023480 -0.007087 0.878629 -0.476876 973
1716396170.134142 -2.821854 -5.759964 5.984775 0.016731 0.019051 -0.800931 0.598219 974
1716396171.134628 -2.724638 -5.770732 5.986781 0.026762 0.006443 -0.712075 0.701564 975
1716396172.269870 -2.734852 -5.763121 5.987931 0.029259 0.002245 -0.588745 0.807786 976
1716396173.536965 -2.806393 -5.786776 5.984519 0.014474 0.010089 -0.432049 0.901677 977
1716396174.601648 -2.770331 -5.815030 5.990570 0.010548 0.001859 -0.293164 0.956002 978
1716396175.665725 -2.873992 -5.657908 5.993633 0.019486 0.000786 -0.145785 0.989124 979
1716396176.729148 -3.178513 -5.719042 5.989448 0.015462 -0.006359 0.006693 0.999838 980
1716396178.195274 -3.584913 -5.716101 5.987072 0.006131 -0.006833 0.010730 0.999900 981
1716396179.262198 -3.840902 -5.726197 5.993247 0.012195 -0.008515 0.029639 0.999450 983
1716396180.262441 -4.128110 -5.659236 5.989932 0.019897 -0.010351 0.125721 0.991812 984
1716396181.262690 -4.331606 -5.856443 5.983990 0.004147 -0.011371 0.215738 0.976376 985
1716396182.263832 -4.579526 -5.932351 5.984310 0.013263 -0.014494 0.228448 0.973358 986
1716396183.464676 -4.909950 -6.018448 5.981297 0.015573 -0.005376 0.243614 0.969732 987
1716396184.531595 -5.115619 -6.214836 5.971174 0.005687 -0.009827 0.237930 0.971216 989
1716396185.531839 -5.307331 -6.365240 5.969710 0.010272 -0.009101 0.238857 0.970958 990
1716396186.597614 -5.632302 -6.400059 5.970463 0.016099 -0.007488 0.237630 0.971194 991
1716396187.729956 -5.865843 -6.559312 5.967175 0.019346 -0.010743 0.237650 0.971099 992
1716396188.796546 -6.065860 -6.771347 5.956979 0.011391 -0.007349 0.229878 0.973125 994
1716396189.864775 -6.373527 -6.784378 5.959530 0.019191 -0.001413 0.161932 0.986614 995
1716396191.331802 -6.744899 -6.924256 5.961391 0.018748 -0.000372 0.203270 0.978943 996
1716396192.464770 -7.000141 -7.032944 5.964463 0.012447 -0.001681 0.204325 0.978823 998
1716396193.530684 -7.214882 -7.263098 5.964306 0.006150 -0.000274 0.242398 0.970157 1000
1716396194.530931 -7.471920 -7.318832 5.959810 0.018918 -0.000973 0.293094 0.955896 1001
1716396195.732400 -7.756386 -7.417959 5.961961 0.008309 -0.006108 0.216107 0.976315 1002
1716396198.067945 -7.743883 -7.559798 5.961869 0.004844 -0.008115 0.334755 0.942258 1004
1716396199.068193 -7.819862 -7.495335 5.963327 0.013304 -0.003167 0.410050 0.911961 1005
1716396200.131002 -7.797947 -7.518733 5.963122 0.011336 -0.007979 0.498509 0.866773 1006
1716396201.197341 -7.728333 -7.530392 5.963140 0.000809 -0.009876 0.588112 0.808719 1007
1716396202.464324 -7.770140 -7.509747 5.964781 0.003313 -0.011706 0.690882 0.722865 1008
1716396203.597931 -7.833263 -7.534001 5.962494 0.002330 -0.007851 0.776547 0.630006 1009
1716396204.735870 -7.763714 -7.527797 5.966641 0.027639 -0.036408 0.852380 0.520921 1010
1716396206.007728 -7.734565 -7.482579 5.972250 -0.006816 -0.014199 0.920015 0.391567 1011
1716396207.009190 -7.795194 -7.536318 5.969322 0.000169 -0.003381 0.960178 0.279368 1012
1716396208.076120 -7.792754 -7.552684 5.971712 -0.002915 -0.002002 0.989168 0.146744 1013
1716396209.208990 -7.771600 -7.461282 5.973679 -0.005894 -0.015424 0.999862 -0.002047 1015
1716396210.341193 -7.809149 -7.494131 5.977399 -0.000479 -0.015968 0.987409 -0.157382 1017
1716396211.473550 -7.738016 -7.552821 5.971548 -0.010487 -0.000091 0.955792 -0.293857 1018
1716396212.606490 -7.499259 -7.218205 5.987603 0.016562 0.003928 0.955476 -0.294578 1019
1716396213.803382 -7.018085 -6.965608 5.988278 0.053889 0.009177 0.966715 -0.249948 1020
1716396221.544342 -4.083837 -5.713030 6.061763 0.028914 0.004112 0.961566 -0.273017 1021
1716396222.545092 -3.707685 -5.479220 6.072388 0.033050 0.006528 0.961282 -0.273499 1022
1716396223.612665 -3.534421 -5.420812 6.079347 -0.002105 -0.006124 0.961861 -0.273462 1024
1716396224.679739 -3.457921 -5.443159 6.083584 -0.009123 -0.003114 0.991961 -0.126174 1025
1716396225.680761 -3.508601 -5.396476 6.079318 -0.003561 -0.008087 0.998831 0.047534 1026
1716396226.947051 -3.469265 -5.363734 6.080040 -0.005524 -0.004177 0.987418 0.157980 1027
1716396227.947295 -3.501783 -5.430649 6.080068 -0.002750 0.005891 0.998926 0.045866 1028
1716396228.948374 -3.499299 -5.411228 6.080911 -0.002159 0.007824 0.993851 -0.110426 1029
1716396230.148728 -3.542119 -5.350113 6.084469 -0.005646 -0.012527 0.950160 -0.311460 1030
1716396231.351276 -3.475734 -5.327717 6.088464 0.001170 -0.010222 0.902068 -0.431471 1031
1716396232.352384 -3.368305 -5.288758 6.086835 0.006984 -0.002073 -0.855991 0.516940 1032
1716396233.486390 -3.404644 -5.229168 6.085099 0.002910 0.008058 -0.811149 0.584777 1033
1716396234.486773 -3.079779 -4.887119 6.101415 -0.016523 -0.009902 -0.801506 0.597676 1034
1716396235.487119 -3.110012 -4.731679 6.096953 -0.004031 0.001295 -0.717425 0.696623 1036
1716396236.687704 -3.142953 -4.748149 6.103222 -0.002853 0.006702 -0.588677 0.808335 1037
1716396239.088369 -3.252446 -4.116677 6.100852 0.000665 -0.000151 -0.580974 0.813922 1039
1716396240.088502 -3.428433 -3.645962 6.109725 -0.005025 -0.024669 -0.488604 0.872142 1040
1716396241.488960 -3.830827 -3.110386 6.124233 -0.011689 -0.013080 -0.481780 0.876116 1041
1716396242.489305 -4.066705 -2.709063 6.128838 -0.000224 0.000313 -0.499754 0.866168 1042
1716396243.556234 -4.309968 -2.280919 6.134861 0.001903 0.001358 -0.499930 0.866063 1043
1716396244.556411 -4.529434 -1.871488 6.139014 -0.025883 -0.021708 -0.585801 0.809751 1044
1716396245.622947 -4.622620 -1.377280 6.146452 -0.000230 0.000122 -0.640102 0.768290 1045
1716396246.689820 -4.674767 -0.886054 6.154119 -0.009238 0.003485 -0.744963 0.667033 1046
1716396247.823423 -4.498300 -0.385393 6.161371 0.005148 -0.005174 0.866660 -0.498847 1047
1716396248.823660 -4.190968 -0.031208 6.168961 0.008350 -0.005202 0.942969 -0.332736 1048
1716396249.823895 -3.769601 0.177275 6.174172 0.006132 -0.000003 0.979151 -0.203041 1050
1716396250.824086 -3.334441 0.331373 6.174384 0.021165 0.008255 0.976788 -0.213002 1051
1716396251.824325 -2.911694 0.536057 6.184405 0.012628 0.004760 0.969938 -0.242979 1052
1716396252.824565 -2.505516 0.767037 6.191905 0.005781 0.003520 0.969947 -0.243224 1053
1716396253.824810 -2.101874 0.994018 6.193591 0.006653 0.005681 0.970151 -0.242345 1054
1716396254.825058 -1.701617 1.212882 6.199936 0.005073 0.003457 0.970077 -0.242720 1055
1716396255.891983 -1.265705 1.447621 6.202815 0.008168 0.004182 0.969902 -0.243324 1056
1716396257.158962 -0.787633 1.680778 6.215546 0.007691 0.001982 0.969985 -0.243035 1057
1716396272.295639 -0.741528 1.702122 6.218737 0.000932 -0.009078 0.999381 -0.033991 1073
1716396273.427224 -0.773436 1.623598 6.218848 -0.003109 0.009219 0.986913 0.160961 1074
1716396274.560581 -0.763217 1.689742 6.214799 -0.003206 -0.001646 0.937065 0.349137 1075
1716396275.628525 -0.722151 1.707783 6.215888 -0.006496 -0.000008 0.881032 0.473012 1076
1716396276.628894 -0.767055 1.428127 6.217027 0.011555 -0.002412 0.881625 0.471802 1077
1716396277.762179 -0.404239 0.969132 6.226378 -0.002220 0.004469 0.880625 0.473788 1079
1716396279.295539 -0.241010 0.759329 6.234756 0.003910 0.007541 0.836976 0.547174 1080
